CET,Temperatura maksymalnaC,Temperatura średniaC,Temperatura minimalnaC,Punkt rosyC,MeanDew PointC,Min DewpointC,Max Wilgotność, Mean Wilgotność, Min Wilgotność, Max Ciśnienie na poziomie morzahPa, Mean Ciśnienie na poziomie morzahPa, Min Ciśnienie na poziomie morzahPa, Max WidzialnośćKm, Mean WidzialnośćKm, Min WidzialnośćkM, Max Prędkość wiatruKm/h, Mean Prędkość wiatruKm/h, Max prędkość w porywieKm/h,Opadymm, CloudCover, Wydarzenia,WindDirDegrees
2012-12-19,2,0,-1,2,1,-1,100,99,93,1025,1021,1017,5,3,1,14,6,,0.00,6,,59
2012-12-20,-1,-4,-8,-1,-5,-8,100,94,69,1025,1022,1018,10,5,2,21,13,,0.00,5,śnieg,73
2012-12-21,-7,-8,-8,-7,-8,-8,100,97,93,1019,1017,1016,8,6,3,16,10,,0.00,6,śnieg,93
2012-12-22,-5,-7,-8,-6,-7,-8,100,98,93,1022,1021,1019,5,4,3,13,6,,0.00,6,śnieg,113
2012-12-23,0,-3,-6,0,-4,-7,100,98,93,1018,1014,1011,4,3,1,16,11,,0.00,6,deszcz-śnieg,115
2012-12-24,5,2,0,4,2,0,100,98,87,1012,1010,1009,8,4,1,24,14,,0.00,6,deszcz,209
2012-12-25,5,3,2,4,3,1,93,89,81,1009,1007,1006,8,7,5,19,11,,0.00,,,206
2012-12-26,6,6,5,3,3,3,87,85,81,1011,1010,1008,10,8,7,23,16,,0.00,4,deszcz,215
2012-12-27,7,4,2,4,2,1,100,85,71,1012,1008,1006,10,9,7,35,18,53,0.00,4,deszcz,217
2012-12-28,5,-1,-7,4,-2,-7,100,89,60,1031,1021,1008,10,7,3,26,13,40,0.00,5,mgła-deszcz,278
2012-12-29,1,-4,-9,-4,-6,-10,100,83,52,1031,1026,1021,8,4,1,13,6,,0.00,,,156
2012-12-30,4,0,-4,-2,-4,-9,86,70,59,1021,1019,1018,10,7,3,34,13,52,0.00,1,,215
2012-12-31,6,3,0,1,-1,-2,93,78,65,1021,1019,1015,10,9,6,24,14,,0.00,2,,213
2013-1-1,7,3,0,-2,-3,-4,87,67,46,1015,1011,1010,8,7,6,21,10,,0.00,,,205
2013-1-2,1,0,-1,1,-1,-2,100,92,87,1026,1019,1012,10,5,2,23,14,,0.00,5,deszcz-śnieg,222
2013-1-3,6,2,0,5,1,-1,100,94,81,1026,1023,1019,10,5,1,34,19,,0.00,5,deszcz-śnieg,225
2013-1-4,6,4,3,6,3,1,100,88,76,1022,1020,1014,10,9,3,37,27,55,0.00,5,deszcz,274
2013-1-5,6,3,0,6,1,-4,100,86,75,1024,1019,1014,10,9,3,37,21,55,0.00,6,deszcz,326
2013-1-6,0,-1,-1,0,-2,-4,100,94,75,1023,1019,1015,10,6,1,16,11,,0.00,6,deszcz-śnieg,294
2013-1-7,-1,-3,-6,-1,-5,-7,100,94,80,1028,1025,1020,10,9,5,13,6,,0.00,6,śnieg,357
2013-1-8,-2,-6,-9,-2,-6,-10,100,92,80,1028,1023,1018,10,5,1,11,5,,0.00,5,śnieg,157
2013-1-9,1,-1,-2,1,0,-2,100,100,100,1021,1018,1011,4,2,0,11,8,,0.00,6,mgła-śnieg,251
2013-1-10,2,1,0,1,0,-1,100,95,81,1021,1005,1001,10,6,1,27,19,,0.00,6,deszcz-śnieg,223
2013-1-11,0,-2,-3,0,-3,-5,100,95,86,1011,1006,1002,10,9,2,24,14,,0.00,5,śnieg,277
2013-1-12,-3,-4,-6,-4,-5,-6,100,96,86,1014,1012,1011,10,5,1,29,21,,0.00,6,śnieg,248
2013-1-13,-5,-8,-10,-6,-7,-10,100,96,86,1020,1018,1015,7,4,2,14,6,,0.00,6,śnieg,89
2013-1-14,-3,-7,-11,-3,-6,-11,100,95,80,1020,1015,1012,10,5,1,24,13,,0.00,5,śnieg,91
2013-1-15,0,-2,-3,0,-2,-3,100,99,93,1012,1010,1006,4,2,1,21,5,,0.00,6,mgła-śnieg,78
2013-1-16,0,-2,-3,0,-2,-3,100,100,100,1006,1005,1004,3,1,0,16,8,,0.00,5,mgła-deszcz-śnieg,339
2013-1-17,-3,-4,-6,-3,-4,-6,100,100,100,1011,1008,1005,4,2,0,19,13,,0.00,6,mgła-śnieg,355
2013-1-18,-6,-7,-7,-6,-7,-7,100,99,93,1011,1009,1005,5,4,3,19,14,,0.00,6,śnieg,37
2013-1-19,-7,-8,-9,-7,-8,-9,100,99,93,1004,1001,1000,8,5,3,16,11,,0.00,6,śnieg,27
2013-1-20,-4,-7,-8,-4,-6,-8,100,99,93,1001,1000,999,3,2,2,16,5,,0.00,6,śnieg,57
2013-1-21,-4,-6,-7,-4,-5,-7,100,99,93,1000,998,997,4,2,1,19,14,,0.00,6,deszcz-śnieg,45
2013-1-22,-7,-8,-8,-7,-8,-8,100,99,93,1006,1003,1000,5,3,1,10,6,,0.00,6,śnieg,339
2013-1-23,-7,-8,-9,-8,-8,-9,100,97,93,1009,1007,1006,4,3,2,11,5,,0.00,5,śnieg,269
2013-1-24,-3,-6,-8,-5,-7,-8,100,94,86,1013,1010,1008,3,2,1,13,5,,0.00,6,śnieg,25
2013-1-25,-6,-7,-8,-7,-8,-9,100,94,86,1019,1017,1013,8,5,2,21,13,,0.00,6,śnieg,31
2013-1-26,-8,-10,-12,-9,-10,-13,100,93,86,1019,1016,1014,10,7,3,24,16,,0.00,5,śnieg,91
2013-1-27,-5,-9,-13,-7,-10,-14,100,94,80,1014,1011,1007,5,3,2,16,6,,0.00,5,śnieg,175
2013-1-28,0,-3,-7,0,-3,-7,100,98,93,1017,1012,1007,3,2,1,16,10,,0.00,6,śnieg,212
2013-1-29,3,0,-2,2,0,-2,100,94,81,1017,1012,1009,10,5,2,27,14,,0.00,6,deszcz-śnieg,215
2013-1-30,6,3,2,6,4,2,100,98,87,1011,1007,1002,7,5,1,24,14,,0.00,6,deszcz,213
2013-1-31,7,4,2,6,1,-2,100,77,57,1009,1007,1004,10,10,7,40,26,58,0.00,4,deszcz,241
2013-2-1,6,4,2,2,1,-1,100,77,61,1005,1003,996,10,9,5,37,23,53,0.00,4,deszcz,229
2013-2-2,4,2,1,4,2,0,100,97,93,1000,992,987,10,7,3,29,14,,0.00,6,deszcz-śnieg,239
2013-2-3,1,-1,-3,1,-2,-4,100,97,86,1010,1007,1000,10,6,3,24,18,,0.00,5,deszcz-śnieg,280
2013-2-4,3,0,-2,1,-1,-3,100,90,75,1009,1005,1004,10,8,3,29,16,,0.00,5,deszcz-śnieg,215
2013-2-5,5,3,2,3,2,0,100,89,81,1006,1002,998,10,9,8,24,16,,0.00,5,deszcz-śnieg,216
2013-2-6,3,0,-3,1,0,-3,100,98,87,1001,999,998,10,6,1,14,6,,0.00,5,mgła-deszcz-śnieg,50
2013-2-7,-1,-3,-4,-1,-2,-4,100,99,93,1006,1003,1000,7,4,2,14,8,,0.00,5,śnieg,331
2013-2-8,0,-2,-4,-1,-3,-7,100,89,60,1012,1009,1007,10,9,4,21,10,,0.00,6,śnieg,285
2013-2-9,0,-3,-6,-2,-4,-6,100,91,69,1015,1014,1012,10,6,1,14,5,,0.00,5,mgła-śnieg,2
2013-2-10,-2,-3,-4,-3,-4,-6,100,92,80,1015,1014,1012,10,6,2,19,10,,0.00,6,śnieg,37
2013-2-11,0,-2,-4,-4,-5,-7,100,84,60,1011,1011,1010,10,5,1,19,11,,0.00,5,śnieg,105
2013-2-12,-1,-4,-7,-3,-6,-8,93,84,69,1012,1011,1010,10,5,2,19,10,,0.00,4,śnieg,79
2013-2-13,0,-1,-2,-1,-2,-3,100,91,80,1023,1018,1012,5,3,2,11,6,,0.00,6,deszcz-śnieg,25
2013-2-14,0,-1,-2,0,-1,-2,100,98,93,1024,1022,1019,6,2,0,11,8,,0.00,6,mgła-śnieg,15
2013-2-15,2,1,0,0,0,-1,100,97,87,1020,1018,1017,5,3,1,11,8,,0.00,6,śnieg,85
2013-2-16,1,0,0,0,0,-1,100,97,93,1023,1021,1020,4,3,0,8,3,,0.00,6,mgła-śnieg,79
2013-2-17,0,-1,-2,-1,-2,-3,100,92,86,1023,1023,1022,7,4,2,13,8,,0.00,6,śnieg,78
2013-2-18,-2,-3,-4,-3,-4,-5,100,91,86,1022,1020,1017,8,5,2,11,8,,0.00,6,śnieg,328
2013-2-19,0,-2,-3,-1,-2,-4,100,95,86,1016,1009,1005,8,3,1,26,14,,0.00,6,śnieg,234
2013-2-20,-2,-4,-6,-2,-4,-7,100,93,80,1016,1012,1008,10,5,1,23,16,,0.00,6,śnieg,280
2013-2-21,-5,-7,-8,-6,-8,-9,100,90,80,1019,1017,1016,8,5,2,14,10,,0.00,6,śnieg,291
2013-2-22,-3,-6,-7,-4,-6,-8,93,91,86,1018,1013,1010,6,4,1,29,16,,0.00,6,śnieg,53
2013-2-23,1,-2,-4,0,-1,-4,100,97,93,1011,1009,1008,6,4,0,35,14,,0.00,7,mgła-śnieg,72
2013-2-24,5,3,1,2,1,0,100,89,76,1015,1012,1010,10,6,3,29,16,,0.00,4,deszcz,86
2013-2-25,4,2,0,2,1,0,100,91,81,1024,1020,1015,8,6,3,24,13,,0.00,5,deszcz,77
2013-2-26,2,1,0,2,1,0,100,98,93,1027,1026,1024,6,3,1,16,10,,0.00,6,mgła-deszcz,55
2013-2-27,6,3,1,1,1,-1,100,88,65,1028,1028,1026,10,6,3,19,13,,0.00,6,,40
2013-2-28,6,3,0,1,-1,-2,100,80,57,1028,1024,1019,10,7,2,21,6,,0.00,5,,253
2013-3-1,2,1,0,0,-1,-2,100,90,81,1019,1017,1016,10,8,1,26,19,,0.00,6,deszcz-śnieg,268
2013-3-2,4,1,-2,-1,-3,-6,100,78,49,1021,1019,1016,10,9,6,24,16,,0.00,4,,258
2013-3-3,2,0,-2,-1,-3,-4,93,81,70,1019,1016,1014,10,9,3,32,19,,0.00,6,śnieg,254
2013-3-4,6,1,-4,-1,-4,-9,100,74,34,1025,1023,1020,10,6,0,14,8,,0.00,3,mgła,224
2013-3-5,11,2,-7,-6,-8,-10,86,47,24,1024,1020,1014,8,6,5,16,8,,0.00,,,168
2013-3-6,14,6,-3,2,-3,-10,74,49,30,1014,1009,1006,10,10,10,26,10,,0.00,1,,176
2013-3-7,11,7,3,7,5,0,100,83,71,1006,1004,1003,10,6,2,16,10,,0.00,6,deszcz,98
2013-3-8,6,3,0,6,2,0,100,98,93,1006,1005,1004,10,5,2,26,19,,0.00,6,deszcz,70
2013-3-9,0,-1,-1,0,-1,-1,100,99,93,1005,1004,1003,4,2,1,14,11,,0.00,6,,57
2013-3-10,1,0,-1,1,-1,-1,100,99,93,1003,1000,999,8,4,2,14,11,,0.00,6,deszcz-śnieg,92
2013-3-11,2,-1,-4,1,-1,-6,100,96,86,1004,1000,997,6,4,1,24,11,,0.00,6,śnieg,329
2013-3-12,-2,-3,-5,-4,-5,-6,100,89,80,1004,1002,1000,7,5,2,13,8,,0.00,6,śnieg,350
2013-3-13,-2,-3,-4,-3,-4,-6,100,91,86,1003,1000,998,5,4,2,14,10,,0.00,6,śnieg,12
2013-3-14,-4,-6,-6,-6,-8,-9,93,84,74,1005,1004,1003,10,6,3,26,14,,0.00,5,śnieg,2
2013-3-15,-2,-4,-6,-6,-9,-11,86,69,51,1013,1006,1001,10,10,10,37,24,60,0.00,3,,330
2013-3-16,-1,-6,-11,-8,-11,-14,100,71,37,1020,1017,1013,10,9,6,19,11,,0.00,2,,323
2013-3-17,2,-6,-13,-9,-12,-17,92,58,25,1020,1016,1013,8,6,6,23,11,,0.00,,,116
2013-3-18,3,-1,-4,0,-6,-11,100,72,45,1012,1003,991,10,7,1,27,19,,0.00,5,śnieg,99
2013-3-19,2,0,-1,1,-1,-3,100,95,86,1001,993,988,10,5,1,32,18,,0.00,6,deszcz-śnieg,216
2013-3-20,6,2,-2,0,-2,-3,100,83,57,1009,1005,1001,10,6,3,19,10,,0.00,4,śnieg,255
2013-3-21,3,0,-3,2,-1,-4,100,94,81,1013,1010,1008,5,3,1,24,10,,0.00,5,deszcz-śnieg,333
2013-3-22,-1,-3,-6,-1,-5,-9,100,88,80,1019,1015,1013,10,5,1,24,19,,0.00,6,śnieg,346
2013-3-23,-7,-11,-14,-10,-14,-17,86,70,46,1025,1022,1019,10,8,5,23,14,,0.00,6,śnieg,20
2013-3-24,-4,-11,-18,-11,-14,-20,92,71,54,1024,1023,1022,10,8,7,23,8,,0.00,1,,60
2013-3-25,-2,-7,-12,-9,-11,-14,92,69,51,1022,1018,1014,10,9,8,35,18,,0.00,1,,69
2013-3-26,-2,-4,-6,-10,-11,-13,74,58,43,1014,1012,1011,,,,37,23,52,0.00,,,59
2013-3-27,0,-2,-5,-6,-8,-11,80,67,55,1015,1013,1011,10,10,10,40,23,52,0.00,2,śnieg,81
2013-3-28,3,-1,-5,-3,-5,-8,86,74,60,1014,1014,1012,10,9,7,19,16,,0.00,2,śnieg,99
2013-3-29,3,0,-2,1,-1,-4,100,91,80,1012,1006,1004,8,4,1,19,11,,0.00,5,deszcz-śnieg,156
2013-3-30,5,1,-3,0,-4,-7,93,72,45,1006,1005,1005,10,7,2,19,8,,0.00,3,,290
2013-3-31,0,-1,-2,-1,-2,-3,100,94,80,1006,1003,1000,5,2,0,24,14,,0.00,6,mgła-śnieg,2
2013-4-1,0,-2,-4,-3,-3,-5,100,89,75,1011,1006,1002,10,6,2,27,21,,0.00,6,śnieg,257
2013-4-2,2,-4,-10,-1,-5,-10,100,83,56,1014,1013,1011,10,6,0,23,8,,0.00,4,mgła,48
2013-4-3,0,-1,-2,-1,-2,-3,100,93,80,1013,1011,1011,10,5,1,24,21,,0.00,7,deszcz-śnieg,31
2013-4-4,1,0,-1,1,-1,-1,100,96,87,1011,1009,1009,10,5,1,13,10,,0.00,6,deszcz-śnieg,324
2013-4-5,4,2,0,0,-1,-1,100,90,75,1010,1008,1007,8,4,1,11,6,,0.00,6,deszcz-śnieg,322
2013-4-6,2,1,0,0,-1,-1,100,92,81,1017,1013,1008,10,5,1,14,10,,0.00,6,śnieg,302
2013-4-7,4,0,-3,-1,-3,-7,100,74,45,1018,1017,1016,10,7,3,16,8,,0.00,5,,321
2013-4-8,6,-1,-8,-4,-7,-10,100,67,36,1016,1012,1009,8,7,5,21,5,,0.00,,,97
2013-4-9,5,2,-1,2,-1,-5,93,81,65,1009,1008,1007,10,6,3,14,10,,0.00,6,deszcz-śnieg,80
2013-4-10,10,4,-1,5,3,-1,100,86,62,1010,1008,1006,10,5,0,23,10,,0.00,5,mgła-deszcz,160
2013-4-11,15,9,4,6,3,0,93,66,36,1010,1009,1005,10,8,4,26,10,,0.00,4,mgła-deszcz,196
2013-4-12,15,11,7,9,6,4,88,73,59,1009,1005,1003,10,10,8,29,11,,0.00,4,deszcz,198
2013-4-13,14,7,1,7,4,0,100,76,44,1022,1015,1009,10,8,0,32,11,,0.00,3,mgła-deszcz,233
2013-4-14,14,8,3,5,2,-1,87,68,36,1029,1026,1022,10,9,6,24,13,40,0.00,3,mgła,297
2013-4-15,15,7,-2,4,1,-3,100,68,34,1029,1027,1025,8,7,6,19,11,,0.00,,mgła,99
2013-4-16,20,10,0,3,0,-4,93,53,21,1025,1023,1022,10,9,7,16,10,,0.00,,mgła,158
2013-4-17,20,11,2,8,4,-1,82,58,35,1024,1023,1022,10,9,7,16,6,,0.00,1,deszcz,180
2013-4-18,24,14,4,7,4,2,93,56,27,1023,1019,1016,9,7,4,16,6,,0.00,,mgła,192
2013-4-19,16,12,9,12,8,6,94,80,52,1022,1019,1016,10,8,4,19,8,,0.00,5,deszcz,308
2013-4-20,11,9,7,9,6,4,100,83,71,1026,1024,1022,10,8,2,23,11,,0.00,5,deszcz,12
2013-4-21,15,9,3,4,1,-3,93,58,29,1026,1022,1018,10,10,10,27,16,42,0.00,5,,68
2013-4-22,21,12,4,1,-1,-5,70,44,18,1018,1016,1014,,,,19,13,,0.00,,,90
2013-4-23,21,12,3,10,6,-1,81,61,38,1024,1018,1016,10,10,10,29,8,,0.00,1,,253
2013-4-24,18,13,8,7,6,4,87,61,40,1026,1024,1021,10,10,10,24,13,,0.00,2,mgła,253
2013-4-25,22,12,3,9,7,2,93,65,38,1024,1023,1021,10,9,6,26,6,40,0.00,2,,267
2013-4-26,26,16,5,9,6,4,100,53,24,1021,1013,1004,8,5,2,29,10,42,0.00,,mgła,184
2013-4-27,21,17,13,13,9,5,94,59,40,1005,1003,1001,10,10,10,21,10,,0.00,4,deszcz,342
2013-4-28,14,11,8,12,9,6,100,92,87,1018,1011,1004,10,7,1,23,10,,0.00,5,deszcz,335
2013-4-29,20,14,8,13,10,6,100,78,52,1019,1016,1014,10,7,3,27,13,,0.00,4,,87
2013-4-30,17,13,11,11,9,6,88,73,63,1022,1020,1018,10,9,7,23,10,,0.00,6,deszcz,43
2013-5-1,13,10,8,8,7,5,93,83,58,1025,1023,1019,10,9,3,23,16,,0.00,6,deszcz,56
2013-5-2,15,11,8,14,11,7,100,94,82,1022,1019,1016,10,4,2,27,13,45,0.00,4,deszcz-burza z wyładowaniami,80
2013-5-3,15,13,12,14,13,11,100,95,88,1016,1012,1010,10,5,1,19,10,,0.00,5,deszcz,27
2013-5-4,15,12,8,11,10,7,100,91,72,1020,1016,1012,10,5,1,14,11,,0.00,6,mgła-deszcz,281
2013-5-5,20,12,5,12,9,4,100,82,46,1024,1022,1020,10,6,0,19,5,,0.00,2,mgła-deszcz-burza z wyładowaniami,76
2013-5-6,21,13,6,12,10,6,100,72,43,1024,1022,1019,10,6,1,29,11,45,0.00,1,mgła,86
2013-5-7,23,18,14,15,13,11,100,76,47,1019,1018,1017,10,10,6,16,8,,0.00,3,mgła-deszcz-burza z wyładowaniami,95
2013-5-8,27,18,10,15,13,9,100,78,34,1018,1017,1015,10,8,0,23,8,,0.00,3,mgła-deszcz-burza z wyładowaniami,138
2013-5-9,25,17,9,15,11,8,100,70,34,1017,1016,1014,8,4,0,14,6,,0.00,1,mgła,162
2013-5-10,26,18,11,15,9,5,94,59,29,1015,1013,1010,10,10,10,19,8,35,0.00,3,mgła,198
2013-5-11,17,14,11,14,12,11,100,92,82,1014,1012,1010,10,8,2,19,11,,0.00,6,deszcz,340
2013-5-12,11,10,9,11,9,8,100,96,88,1012,1011,1011,10,7,3,19,13,,0.00,6,deszcz,312
2013-5-13,13,10,8,10,8,6,100,85,63,1015,1014,1012,10,9,2,23,13,,0.00,6,deszcz,293
2013-5-14,18,10,3,9,6,3,100,71,42,1014,1013,1012,10,7,1,11,3,,0.00,2,mgła,273
2013-5-15,21,12,4,9,7,3,100,64,40,1013,1010,1008,10,10,10,21,10,34,0.00,1,mgła,98
2013-5-16,25,17,8,12,9,6,93,57,31,1008,1006,1005,10,10,10,19,11,,0.00,,mgła,108
2013-5-17,24,19,14,13,11,9,77,63,41,1006,1005,1005,10,10,10,16,11,,0.00,1,deszcz,109
2013-5-18,21,16,11,13,11,8,94,73,43,1014,1009,1004,10,10,8,37,10,55,0.00,4,mgła-deszcz-burza z wyładowaniami,205
2013-5-19,26,17,9,12,9,6,100,60,30,1013,1010,1008,10,9,1,16,8,,0.00,,mgła,133
2013-5-20,21,16,11,14,11,5,94,71,46,1013,1010,1008,10,10,5,29,11,48,0.00,3,deszcz-burza z wyładowaniami,238
2013-5-21,18,12,6,10,8,5,100,77,45,1013,1011,1009,10,9,5,16,6,35,0.00,2,mgła-deszcz-burza z wyładowaniami,142
2013-5-22,17,11,6,10,8,5,100,77,52,1009,1006,1003,10,9,7,23,10,37,0.00,3,mgła-deszcz-burza z wyładowaniami,220
2013-5-23,10,8,6,7,4,3,87,78,62,1008,1007,1006,10,10,10,24,16,,0.00,6,deszcz,312
2013-5-24,10,8,7,8,7,6,100,90,82,1008,1006,1005,10,9,5,14,8,,0.00,6,deszcz,317
2013-5-25,14,11,8,8,7,4,100,79,51,1008,1006,1006,10,9,5,24,13,,0.00,5,deszcz,242
2013-5-26,16,10,5,8,4,2,93,65,39,1007,1006,1005,10,8,1,21,10,,0.00,2,mgła,220
2013-5-27,13,9,5,8,5,3,87,74,63,1006,1005,1004,10,10,7,21,11,,0.00,5,deszcz,224
2013-5-28,12,10,9,10,8,8,94,88,77,1004,1003,1001,10,7,3,32,21,48,0.00,5,deszcz,207
2013-5-29,21,16,10,13,9,7,94,66,40,1004,1003,1003,10,10,10,14,10,,0.00,2,deszcz,119
2013-5-30,20,15,10,16,12,9,100,90,73,1004,1000,997,10,9,3,23,6,34,0.00,5,deszcz-burza z wyładowaniami,83
2013-5-31,18,14,10,12,9,7,100,77,52,1002,1000,997,10,8,2,14,8,,0.00,4,mgła-deszcz,256
2013-6-1,13,11,10,12,11,7,100,91,72,1005,1003,1002,10,8,3,24,13,,0.00,6,deszcz-burza z wyładowaniami,240
2013-6-2,20,14,9,11,9,8,100,73,46,1012,1008,1004,10,8,1,14,8,,0.00,3,mgła-deszcz,73
2013-6-3,20,16,12,16,13,10,100,91,73,1013,1011,1010,10,8,2,34,14,48,0.00,5,deszcz-burza z wyładowaniami,291
2013-6-4,14,13,12,14,13,12,100,97,94,1014,1013,1012,10,5,1,24,14,,0.00,6,deszcz,314
2013-6-5,12,11,10,11,11,9,100,96,94,1020,1017,1014,10,3,1,21,14,,0.00,6,deszcz,303
2013-6-6,16,13,12,14,13,11,100,97,88,1021,1020,1019,6,3,0,14,8,47,0.00,6,mgła-deszcz,327
2013-6-7,22,17,12,15,14,12,100,86,60,1021,1020,1018,10,6,0,14,8,,0.00,5,mgła,356
2013-6-8,23,17,10,16,13,9,100,79,53,1018,1016,1013,10,6,0,19,3,,0.00,2,mgła-deszcz-burza z wyładowaniami,324
2013-6-9,26,18,11,16,14,11,100,74,44,1013,1010,1007,10,10,3,16,5,,0.00,3,mgła-deszcz-burza z wyładowaniami,357
2013-6-10,22,18,14,16,15,13,100,88,64,1008,1006,1005,10,9,4,26,11,,0.00,3,deszcz-burza z wyładowaniami,301
2013-6-11,16,13,12,15,12,10,100,95,88,1017,1012,1008,10,7,3,26,13,,0.00,6,deszcz-burza z wyładowaniami,351
2013-6-12,22,16,11,13,11,7,100,74,38,1021,1019,1017,10,9,5,21,8,,0.00,2,mgła-deszcz,357
2013-6-13,24,16,8,12,9,6,100,62,33,1022,1020,1017,10,6,2,11,3,,0.00,1,mgła,121
2013-6-14,23,17,12,14,13,10,94,73,53,1020,1017,1015,10,10,7,27,11,,0.00,3,,318
2013-6-15,24,19,14,16,13,10,88,74,53,1019,1017,1014,10,10,10,16,8,,0.00,5,deszcz,80
2013-6-16,25,19,14,15,13,10,94,62,41,1017,1016,1015,10,10,10,19,10,,0.00,,mgła,235
2013-6-17,28,21,14,15,14,12,94,64,39,1019,1018,1017,10,10,10,13,5,,0.00,3,,56
2013-6-18,32,23,16,21,17,14,94,70,40,1018,1017,1016,10,10,10,23,8,,0.00,3,deszcz-burza z wyładowaniami,189
2013-6-19,28,22,17,20,18,16,100,74,48,1020,1019,1018,10,6,0,21,6,,0.00,2,mgła,91
2013-6-20,33,26,18,20,17,15,88,62,40,1018,1015,1013,10,10,10,24,13,,0.00,1,,111
2013-6-21,32,26,21,20,18,9,83,64,32,1016,1013,1012,10,10,10,32,13,,0.00,2,,184
2013-6-22,26,21,16,19,16,14,94,74,47,1017,1016,1014,10,10,10,19,6,,0.00,3,mgła-deszcz-burza z wyładowaniami,21
2013-6-23,26,21,16,18,16,14,94,78,47,1014,1013,1012,10,10,8,16,8,,0.00,3,deszcz-burza z wyładowaniami,321
2013-6-24,21,17,14,19,16,14,100,86,68,1015,1013,1011,10,9,2,23,8,,0.00,4,mgła-deszcz,346
2013-6-25,16,13,11,16,13,11,100,93,88,1015,1011,1007,10,8,1,27,14,,0.00,6,deszcz,253
2013-6-26,13,12,10,12,11,9,100,93,88,1024,1019,1015,10,6,2,32,23,,0.00,6,deszcz,260
2013-6-27,15,12,9,10,8,5,94,74,55,1024,1024,1022,10,10,10,13,8,,0.00,5,,263
2013-6-28,17,13,10,13,11,9,100,87,68,1022,1020,1019,10,9,4,14,6,,0.00,4,deszcz,10
2013-6-29,21,16,12,13,11,7,100,78,40,1019,1017,1015,10,7,1,10,3,,0.00,4,deszcz,303
2013-6-30,17,13,9,12,9,5,100,80,48,1020,1018,1016,10,9,2,26,10,,0.00,4,mgła-deszcz,286
2013-7-1,21,14,8,12,9,6,88,70,49,1020,1019,1018,10,10,10,21,10,,0.00,4,,234
2013-7-2,25,17,9,13,9,6,94,60,32,1019,1018,1016,10,8,8,16,8,,0.00,,mgła,209
2013-7-3,28,20,13,14,12,9,88,57,32,1017,1016,1014,,,,13,8,,0.00,,,128
2013-7-4,29,21,13,17,14,12,94,63,37,1021,1019,1016,10,10,10,11,6,,0.00,3,deszcz-burza z wyładowaniami,155
2013-7-5,25,20,15,18,17,14,100,78,61,1026,1023,1021,10,10,8,26,10,40,0.00,2,mgła-burza z wyładowaniami,300
2013-7-6,23,19,16,17,16,14,100,85,57,1029,1027,1026,10,9,3,19,10,,0.00,5,deszcz-burza z wyładowaniami,1
2013-7-7,24,18,12,15,13,10,100,70,44,1029,1028,1027,10,9,1,16,5,,0.00,3,mgła,14
2013-7-8,24,17,10,15,12,9,100,67,41,1029,1028,1027,10,10,7,16,5,,0.00,1,mgła,34
2013-7-9,26,18,10,16,12,9,94,65,36,1027,1024,1019,10,10,10,14,3,,0.00,,mgła,63
2013-7-10,27,19,12,16,13,11,94,63,29,1019,1014,1011,19,14,8,21,5,,7.11,2,mgła,291
2013-7-11,20,17,14,16,12,8,94,72,36,1016,1014,1013,19,13,10,27,10,,0.00,5,deszcz-burza z wyładowaniami,299
2013-7-12,19,16,13,15,13,12,100,88,58,1017,1016,1014,19,11,4,24,13,,2.03,5,deszcz-burza z wyładowaniami,268
2013-7-13,16,14,12,15,13,11,100,93,79,1018,1017,1016,19,10,5,26,14,,7.11,6,deszcz,265
2013-7-14,22,17,12,14,13,10,100,76,46,1018,1017,1016,19,12,10,27,14,47,0.00,3,deszcz,278
2013-7-15,16,14,12,14,13,9,100,89,54,1022,1019,1017,19,10,3,24,11,,1.02,5,mgła-deszcz,275
2013-7-16,23,17,11,15,12,10,100,71,32,1023,1022,1021,19,13,4,21,8,,0.00,3,,277
2013-7-17,26,18,11,16,14,11,100,72,33,1023,1022,1020,19,12,8,11,3,,0.00,2,mgła,355
2013-7-18,26,19,12,16,13,11,100,69,44,1023,1022,1021,10,10,7,13,3,,0.00,2,mgła,341
2013-7-19,26,19,12,16,13,11,100,68,39,1021,1019,1016,10,10,8,29,8,,0.00,1,mgła,274
2013-7-20,22,17,13,15,12,7,94,67,40,1021,1019,1017,10,10,10,23,8,,0.00,3,,358
2013-7-21,24,17,9,13,10,8,94,66,41,1023,1022,1020,,,,19,5,,0.00,,,2
2013-7-22,27,19,11,14,12,9,94,63,32,1021,1018,1015,10,10,10,23,6,37,0.00,1,,306
2013-7-23,25,18,11,13,8,4,100,58,27,1015,1015,1014,,,,24,8,45,0.00,,,356
2013-7-24,23,14,7,14,11,5,93,72,53,1016,1016,1015,10,10,10,19,6,40,0.00,1,,17
2013-7-25,24,17,11,16,13,10,94,72,50,1017,1017,1016,10,9,6,21,5,,0.00,2,mgła,280
2013-7-26,29,20,12,16,13,9,100,64,29,1018,1016,1015,10,7,3,10,5,34,0.00,1,mgła,273
2013-7-27,31,22,14,17,14,11,94,61,31,1015,1014,1013,7,5,4,11,5,,0.00,,mgła,160
2013-7-28,35,28,20,18,16,12,83,53,26,1014,1014,1013,8,8,7,16,8,,0.00,,,173
2013-7-29,35,29,23,19,16,12,73,45,26,1014,1012,1008,,,,21,8,,0.00,,,143
2013-7-30,27,21,16,20,16,13,94,77,54,1018,1014,1008,10,10,8,35,18,53,0.00,4,deszcz,274
